,ID,Season,Position,FullName,TOI,OT,SO,W,L,Saves,PPSaves,SHSaves,EVSaves,SHShots,EVShots,PPShots,SvPct,GAA,G,GS,ShotsAgainst,GoalsAgainst,TOIperGame,PPSvPct,SHSvPct,EVSvPct
0,8455710,20052006,G,Martin Brodeur,4364:35,7.0,5.0,43.0,23.0,1918.0,364.0,60.0,1493.0,65.0,1620.0,419.0,0.911164,2.5706919999999998,73.0,73.0,2105.0,187.0,59:47,86.87350835322195,92.30769230769229,92.1604938271605
1,8466339,20052006,G,Scott Clemmensen,626:31,2.0,0.0,3.0,4.0,260.0,51.0,13.0,197.0,14.0,223.0,59.0,0.8813559999999999,3.3518660000000002,13.0,9.0,295.0,35.0,48:11,86.4406779661017,92.85714285714286,88.34080717488789
2,8458075,20052006,G,Garth Snow,1096:05,1.0,0.0,4.0,13.0,527.0,135.0,23.0,370.0,27.0,410.0,158.0,0.8857139999999999,3.722345,20.0,16.0,595.0,68.0,54:48,85.44303797468355,85.18518518518519,90.24390243902441
3,8468481,20052006,G,Rick DiPietro,3571:35,5.0,1.0,30.0,24.0,1617.0,369.0,62.0,1187.0,67.0,1293.0,437.0,0.899833,3.023869,63.0,62.0,1797.0,180.0,56:41,84.43935926773455,92.5373134328358,91.80201082753288
4,8470584,20052006,G,Wade Dubielewicz,310:20,0.0,0.0,2.0,3.0,130.0,30.0,3.0,97.0,4.0,105.0,36.0,0.896552,2.9001069999999998,7.0,4.0,145.0,15.0,44:20,83.33333333333334,75.0,92.38095238095238
5,8459463,20052006,G,Kevin Weekes,1850:07,3.0,0.0,14.0,14.0,776.0,203.0,38.0,536.0,41.0,584.0,242.0,0.89504,2.951165,32.0,32.0,867.0,91.0,57:48,83.88429752066115,92.6829268292683,91.78082191780823
6,8468685,20052006,G,Henrik Lundqvist,3111:53,9.0,2.0,30.0,12.0,1369.0,356.0,45.0,927.0,50.0,998.0,396.0,0.9218860000000001,2.2365880000000002,53.0,50.0,1485.0,116.0,58:42,89.89898989898991,90.0,92.88577154308615
7,8465093,20052006,G,Robert Esche,2286:24,5.0,1.0,22.0,11.0,986.0,245.0,49.0,692.0,49.0,757.0,293.0,0.8971790000000001,2.96536,40.0,40.0,1099.0,113.0,57:09,83.61774744027305,100.0,91.41347424042273
8,8467511,20052006,G,Antero Niittymaki,2690:05,6.0,2.0,23.0,15.0,1133.0,279.0,48.0,806.0,53.0,886.0,327.0,0.8949450000000001,2.9664509999999997,46.0,42.0,1266.0,133.0,58:28,85.3211009174312,90.56603773584905,90.9706546275395
9,8459432,20052006,G,Jocelyn Thibault,806:42,3.0,0.0,1.0,9.0,424.0,98.0,28.0,298.0,30.0,336.0,118.0,0.876033,4.462626,16.0,13.0,484.0,60.0,50:25,83.0508474576271,93.33333333333331,88.69047619047619
10,8467959,20052006,G,Sebastien Caron,1312:18,5.0,1.0,8.0,9.0,646.0,183.0,30.0,433.0,37.0,479.0,217.0,0.88131,3.9777489999999998,26.0,23.0,733.0,87.0,50:28,84.33179723502305,81.08108108108108,90.39665970772442
11,8470594,20052006,G,Marc-Andre Fleury,2809:13,6.0,1.0,13.0,27.0,1333.0,329.0,67.0,938.0,73.0,1026.0,386.0,0.8976430000000001,3.246457,50.0,45.0,1485.0,152.0,56:11,85.23316062176166,91.78082191780823,91.42300194931774
12,8460703,20052006,G,Tim Thomas,2186:37,10.0,1.0,12.0,13.0,1112.0,232.0,35.0,845.0,38.0,914.0,261.0,0.9167350000000001,2.771405,38.0,35.0,1213.0,101.0,57:32,88.8888888888889,92.10526315789473,92.4507658643326
13,8467453,20052006,G,Andrew Raycroft,1618:33,2.0,0.0,8.0,19.0,724.0,146.0,41.0,539.0,46.0,600.0,178.0,0.878641,3.7070220000000003,30.0,28.0,824.0,100.0,53:57,82.02247191011236,89.13043478260867,89.83333333333331
14,8470084,20052006,G,Hannu Toivonen,1162:37,4.0,1.0,9.0,5.0,539.0,152.0,26.0,361.0,27.0,394.0,169.0,0.913559,2.6319939999999997,20.0,19.0,590.0,51.0,58:07,89.94082840236686,96.29629629629628,91.6243654822335
15,8462047,20052006,G,Martin Biron,1934:11,3.0,1.0,21.0,8.0,887.0,198.0,41.0,629.0,47.0,687.0,225.0,0.9051020000000001,2.884939,35.0,31.0,980.0,93.0,55:15,88.0,87.23404255319151,91.55749636098982
16,8466156,20052006,G,Mika Noronen,338:47,0.0,0.0,2.0,3.0,132.0,33.0,10.0,89.0,11.0,109.0,34.0,0.857143,3.896296,8.0,5.0,154.0,22.0,42:20,97.05882352941177,90.9090909090909,81.65137614678899
17,8468011,20052006,G,Ryan Miller,2861:50,3.0,1.0,30.0,14.0,1316.0,276.0,77.0,963.0,85.0,1048.0,307.0,0.913889,2.599732,48.0,48.0,1440.0,124.0,59:37,89.90228013029316,90.58823529411764,91.88931297709922
18,8460535,20052006,G,Jose Theodore,2410:16,6.0,0.0,18.0,18.0,1021.0,245.0,46.0,709.0,51.0,794.0,292.0,0.8816930000000001,3.410411,43.0,41.0,1158.0,137.0,56:03,83.90410958904108,90.19607843137257,89.29471032745592
19,8466290,20052006,G,David Aebischer,2895:05,2.0,3.0,29.0,17.0,1324.0,300.0,64.0,960.0,73.0,1061.0,339.0,0.8988459999999999,3.0879939999999997,50.0,49.0,1473.0,149.0,57:54,88.49557522123894,87.67123287671231,90.48067860508955
20,8469658,20052006,G,Cristobal Huet,2102:59,4.0,7.0,18.0,11.0,1008.0,247.0,56.0,705.0,57.0,748.0,280.0,0.929032,2.196879,36.0,33.0,1085.0,77.0,58:24,88.2142857142857,98.24561403508771,94.2513368983957
21,8471186,20052006,G,Yann Danis,312:15,0.0,1.0,3.0,2.0,138.0,29.0,1.0,108.0,1.0,117.0,34.0,0.9078950000000001,2.690152,6.0,5.0,152.0,14.0,52:02,85.29411764705883,100.0,92.30769230769229
22,8447687,20052006,G,Dominik Hasek,2583:58,4.0,5.0,28.0,10.0,1112.0,277.0,53.0,755.0,55.0,804.0,316.0,0.925125,2.08981,43.0,42.0,1202.0,90.0,60:05,87.65822784810128,96.36363636363636,93.90547263681593
23,8467486,20052006,G,Mike Morrison,1098:47,3.0,0.0,11.0,4.0,403.0,93.0,19.0,291.0,21.0,323.0,113.0,0.8818379999999999,2.948716,25.0,18.0,457.0,54.0,43:57,82.3008849557522,90.4761904761905,90.09287925696594
24,8469548,20052006,G,Ray Emery,2167:39,4.0,3.0,23.0,11.0,943.0,197.0,48.0,698.0,56.0,762.0,227.0,0.902392,2.823334,39.0,38.0,1045.0,102.0,55:34,86.78414096916298,85.71428571428571,91.60104986876641
25,8445386,20052006,G,Ed Belfour,2896:53,4.0,0.0,22.0,22.0,1317.0,370.0,68.0,880.0,73.0,975.0,428.0,0.8922760000000001,3.293194,49.0,49.0,1476.0,159.0,59:07,86.44859813084112,93.15068493150685,90.25641025641028
26,8462102,20052006,G,Jean-Sebastien Aubin,677:24,2.0,1.0,9.0,0.0,305.0,66.0,10.0,229.0,10.0,245.0,75.0,0.924242,2.2143490000000003,11.0,11.0,330.0,25.0,61:34,88.0,100.0,93.46938775510205
27,8468550,20052006,G,Mikael Tellqvist,1398:43,2.0,2.0,10.0,11.0,624.0,145.0,32.0,447.0,35.0,486.0,176.0,0.895265,3.131442,25.0,22.0,697.0,73.0,55:56,82.38636363636364,91.42857142857143,91.97530864197529
28,8456137,20052006,G,Mike Dunham,779:20,2.0,1.0,8.0,5.0,300.0,66.0,13.0,221.0,15.0,243.0,78.0,0.892857,2.7716,17.0,13.0,336.0,36.0,45:50,84.61538461538461,86.66666666666669,90.94650205761316
29,8458615,20052006,G,Steve Shields,266:09,1.0,0.0,1.0,2.0,110.0,26.0,3.0,81.0,4.0,90.0,35.0,0.8527129999999999,4.2832989999999995,5.0,5.0,129.0,19.0,53:13,74.28571428571429,75.0,90.0
30,8468720,20052006,G,Adam Berkhoel,473:24,1.0,0.0,2.0,4.0,225.0,65.0,9.0,151.0,10.0,172.0,73.0,0.882353,3.802281,9.0,7.0,255.0,30.0,52:36,89.04109589041096,90.0,87.7906976744186
31,8469529,20052006,G,Michael Garnett,1271:27,4.0,2.0,10.0,7.0,561.0,153.0,16.0,392.0,18.0,435.0,181.0,0.884858,3.444886,24.0,20.0,634.0,73.0,52:58,84.5303867403315,88.8888888888889,90.11494252873564
32,8470140,20052006,G,Kari Lehtonen,2165:31,0.0,2.0,20.0,15.0,1017.0,206.0,61.0,750.0,64.0,809.0,250.0,0.90561,2.936943,38.0,37.0,1123.0,106.0,56:59,82.39999999999998,95.3125,92.7070457354759
33,8469675,20052006,G,Martin Gerber,3492:53,6.0,3.0,38.0,14.0,1557.0,269.0,84.0,1113.0,91.0,1215.0,322.0,0.905759,2.7828009999999996,60.0,57.0,1719.0,162.0,58:12,83.54037267080744,92.30769230769229,91.60493827160494
34,8470320,20052006,G,Cam Ward,1484:00,2.0,0.0,14.0,8.0,682.0,145.0,38.0,500.0,44.0,557.0,172.0,0.8822770000000001,3.679245,28.0,25.0,773.0,91.0,53:00,84.30232558139534,86.36363636363636,89.76660682226212
35,8458562,20052006,G,Jamie McLennan,677:50,2.0,0.0,2.0,4.0,326.0,74.0,11.0,242.0,13.0,260.0,88.0,0.9055559999999999,3.009589,17.0,9.0,360.0,34.0,39:52,84.0909090909091,84.61538461538461,93.07692307692308
36,8466141,20052006,G,Roberto Luongo,4304:47,9.0,4.0,35.0,30.0,2275.0,579.0,62.0,1593.0,71.0,1720.0,656.0,0.9143889999999999,2.968791,75.0,73.0,2488.0,213.0,57:23,88.2621951219512,87.32394366197181,92.61627906976744
37,8445769,20052006,G,Sean Burke,1713:06,4.0,2.0,14.0,10.0,684.0,142.0,25.0,517.0,28.0,570.0,166.0,0.895288,2.8019380000000003,35.0,27.0,764.0,80.0,48:56,85.5421686746988,89.2857142857143,90.70175438596493
38,8460715,20052006,G,John Grahame,3152:05,1.0,5.0,29.0,22.0,1289.0,232.0,87.0,972.0,93.0,1079.0,278.0,0.888966,3.0646400000000003,57.0,54.0,1450.0,161.0,55:17,83.45323741007195,93.54838709677419,90.08341056533828
39,8468706,20052006,G,Brian Eklund,58:13,0.0,0.0,0.0,1.0,16.0,7.0,1.0,8.0,1.0,9.0,9.0,0.8421049999999999,3.091898,1.0,1.0,19.0,3.0,58:13,77.7777777777778,100.0,88.8888888888889
40,8448535,20052006,G,Olie Kolzig,3506:03,11.0,0.0,20.0,28.0,1781.0,542.0,69.0,1172.0,80.0,1283.0,624.0,0.8963260000000001,3.5253349999999997,59.0,58.0,1987.0,206.0,59:25,86.85897435897436,86.25,91.34840218238504
41,8462161,20052006,G,Brent Johnson,1412:42,1.0,1.0,9.0,12.0,773.0,202.0,32.0,539.0,35.0,584.0,235.0,0.9051520000000001,3.4402209999999998,26.0,23.0,854.0,81.0,54:20,85.95744680851065,91.42857142857143,92.2945205479452
42,8459140,20052006,G,Nikolai Khabibulin,2814:34,6.0,0.0,17.0,26.0,1222.0,262.0,44.0,917.0,49.0,1020.0,310.0,0.886149,3.3468739999999997,50.0,50.0,1379.0,157.0,56:17,84.51612903225806,89.79591836734693,89.90196078431373
43,8467950,20052006,G,Craig Anderson,1553:28,4.0,1.0,6.0,12.0,671.0,183.0,26.0,464.0,31.0,515.0,211.0,0.886394,3.321603,29.0,21.0,757.0,86.0,53:34,86.7298578199052,83.87096774193549,90.09708737864077
44,8469482,20052006,G,Adam Munro,500:42,2.0,1.0,3.0,5.0,209.0,47.0,8.0,154.0,8.0,169.0,57.0,0.8931620000000001,2.995806,10.0,10.0,234.0,25.0,50:04,82.45614035087719,100.0,91.1242603550296
45,8458568,20052006,G,Chris Osgood,1846:02,5.0,2.0,20.0,6.0,743.0,166.0,37.0,540.0,40.0,593.0,195.0,0.897343,2.76268,32.0,29.0,828.0,85.0,57:41,85.12820512820512,92.5,91.06239460370995
46,8459308,20052006,G,Manny Legace,2905:09,3.0,7.0,37.0,8.0,1138.0,267.0,52.0,820.0,57.0,885.0,303.0,0.914791,2.189216,51.0,49.0,1244.0,106.0,56:57,88.11881188118812,91.22807017543859,92.65536723163841
47,8470657,20052006,G,Jimmy Howard,200:39,0.0,0.0,1.0,2.0,94.0,24.0,3.0,68.0,4.0,75.0,25.0,0.9038459999999999,2.990282,4.0,4.0,104.0,10.0,50:09,96.0,75.0,90.66666666666666
48,8460712,20052006,G,Tomas Vokoun,3600:51,7.0,4.0,36.0,18.0,1824.0,452.0,78.0,1298.0,88.0,1380.0,517.0,0.9193549999999999,2.6660369999999998,61.0,60.0,1984.0,160.0,59:01,87.4274661508704,88.63636363636364,94.05797101449276
49,8462152,20052006,G,Chris Mason,1226:41,1.0,2.0,12.0,5.0,545.0,121.0,19.0,404.0,21.0,440.0,135.0,0.912898,2.543444,23.0,20.0,597.0,52.0,53:20,89.62962962962963,90.4761904761905,91.81818181818184
50,8467879,20052006,G,Brian Finley,60:00,0.0,0.0,0.0,1.0,34.0,3.0,4.0,27.0,4.0,32.0,5.0,0.829268,7.0,1.0,1.0,41.0,7.0,60:00,60.0,100.0,84.375
51,8471469,20052006,G,Pekka Rinne,63:08,0.0,0.0,1.0,1.0,36.0,11.0,4.0,21.0,5.0,24.0,11.0,0.9,3.801478,2.0,1.0,40.0,4.0,31:34,100.0,80.0,87.5
52,8459579,20052006,G,Patrick Lalime,1699:28,8.0,0.0,4.0,18.0,765.0,201.0,35.0,531.0,37.0,600.0,231.0,0.881336,3.6364349999999996,31.0,29.0,868.0,103.0,54:49,87.01298701298703,94.5945945945946,88.5
53,8468166,20052006,G,Curtis Sanford,1830:25,5.0,3.0,13.0,13.0,804.0,188.0,36.0,580.0,38.0,635.0,212.0,0.908475,2.655133,34.0,31.0,885.0,81.0,53:50,88.67924528301887,94.73684210526315,91.33858267716536
54,8468741,20052006,G,Reinhard Divis,475:07,1.0,0.0,0.0,5.0,194.0,44.0,13.0,137.0,15.0,159.0,57.0,0.839827,4.672537,12.0,5.0,231.0,37.0,39:35,77.19298245614034,86.66666666666669,86.16352201257862
55,8469479,20052006,G,Jason Bacashihua,966:04,1.0,0.0,4.0,10.0,463.0,90.0,30.0,343.0,32.0,379.0,104.0,0.8990290000000001,3.229591,19.0,17.0,515.0,52.0,50:50,86.53846153846155,93.75,90.50131926121372
56,8462052,20052006,G,Brian Boucher,693:59,0.0,0.0,4.0,8.0,323.0,100.0,13.0,210.0,14.0,239.0,118.0,0.8706200000000001,4.1499559999999995,14.0,11.0,371.0,48.0,49:34,84.7457627118644,92.85714285714286,87.86610878661087
57,8462147,20052006,G,Miikka Kiprusoff,4379:40,11.0,10.0,42.0,20.0,1800.0,448.0,70.0,1283.0,76.0,1364.0,511.0,0.9226040000000001,2.068651,74.0,73.0,1951.0,151.0,59:11,87.67123287671231,92.10526315789473,94.0615835777126
58,8467364,20052006,G,Philippe Sauve,589:13,0.0,0.0,3.0,7.0,291.0,79.0,21.0,171.0,22.0,193.0,95.0,0.881818,3.971374,13.0,9.0,330.0,39.0,45:19,83.15789473684211,95.45454545454544,88.60103626943004
59,8469514,20052006,G,Peter Budaj,1802:48,6.0,2.0,14.0,10.0,778.0,171.0,39.0,570.0,40.0,624.0,200.0,0.9004629999999999,2.862214,34.0,29.0,864.0,86.0,53:01,85.5,97.5,91.34615384615385
60,8471915,20052006,G,Vitaly Kolesnik,370:12,0.0,0.0,3.0,3.0,158.0,35.0,5.0,118.0,5.0,132.0,41.0,0.88764,3.241491,8.0,7.0,178.0,20.0,46:16,85.36585365853658,100.0,89.3939393939394
61,8460806,20052006,G,Dwayne Roloson,2523:38,5.0,2.0,14.0,24.0,1141.0,236.0,49.0,857.0,51.0,941.0,264.0,0.908439,2.734153,43.0,42.0,1256.0,115.0,58:41,89.3939393939394,96.07843137254902,91.07332624867162
62,8462255,20052006,G,Jussi Markkanen,2015:35,6.0,0.0,15.0,12.0,768.0,174.0,26.0,568.0,27.0,638.0,208.0,0.879725,3.1256459999999997,37.0,32.0,873.0,105.0,54:28,83.65384615384616,96.29629629629628,89.0282131661442
63,8469152,20052006,G,Ty Conklin,922:17,1.0,1.0,8.0,5.0,316.0,63.0,8.0,246.0,9.0,274.0,76.0,0.880223,2.797405,18.0,15.0,359.0,43.0,51:14,82.89473684210526,88.8888888888889,89.7810218978102
64,8460516,20052006,G,Dan Cloutier,680:53,1.0,0.0,8.0,3.0,298.0,73.0,18.0,208.0,18.0,226.0,90.0,0.892216,3.17235,13.0,13.0,334.0,36.0,52:22,81.1111111111111,100.0,92.03539823008848
65,8467895,20052006,G,Maxime Ouellet,221:36,1.0,0.0,0.0,2.0,101.0,24.0,2.0,75.0,3.0,80.0,30.0,0.893805,3.249097,4.0,3.0,113.0,12.0,55:24,80.0,66.66666666666666,93.75
66,8467913,20052006,G,Alex Auld,3858:55,6.0,0.0,33.0,26.0,1749.0,432.0,69.0,1248.0,77.0,1361.0,500.0,0.9024770000000001,2.9386490000000003,67.0,64.0,1938.0,189.0,57:35,86.4,89.61038961038959,91.6972814107274
67,8462044,20052006,G,Jean-Sebastien Giguere,3381:25,11.0,2.0,30.0,15.0,1542.0,393.0,57.0,1094.0,64.0,1172.0,456.0,0.9113479999999999,2.661606,60.0,58.0,1692.0,150.0,56:21,86.18421052631578,89.0625,93.34470989761093
68,8468524,20052006,G,Ilya Bryzgalov,1575:13,1.0,1.0,13.0,12.0,667.0,175.0,28.0,465.0,31.0,506.0,196.0,0.909959,2.5139400000000003,31.0,24.0,733.0,66.0,50:48,89.2857142857143,90.32258064516128,91.89723320158105
69,8460612,20052006,G,Marty Turco,3910:12,5.0,3.0,41.0,19.0,1458.0,383.0,58.0,1017.0,65.0,1108.0,451.0,0.897783,2.547184,68.0,67.0,1624.0,166.0,57:30,84.92239467849222,89.23076923076924,91.78700361010831
70,8460704,20052006,G,Johan Hedberg,1078:50,1.0,0.0,12.0,4.0,424.0,106.0,17.0,301.0,17.0,335.0,120.0,0.8983049999999999,2.66955,19.0,15.0,472.0,48.0,56:46,88.33333333333331,100.0,89.8507462686567
71,8464999,20052006,G,Mathieu Garon,3446:09,3.0,4.0,31.0,26.0,1553.0,349.0,67.0,1138.0,72.0,1243.0,424.0,0.8935559999999999,3.220986,63.0,61.0,1738.0,185.0,54:42,82.31132075471697,93.05555555555556,91.55269509251808
72,8467391,20052006,G,Jason LaBarbera,1432:32,2.0,1.0,11.0,9.0,619.0,162.0,37.0,419.0,42.0,458.0,187.0,0.899709,2.889985,29.0,21.0,688.0,69.0,49:23,86.63101604278076,88.09523809523809,91.48471615720524
73,8467954,20052006,G,Adam Hauser,50:49,0.0,0.0,0.0,0.0,18.0,6.0,2.0,10.0,3.0,12.0,9.0,0.75,7.084289999999999,1.0,0.0,24.0,6.0,50:49,66.66666666666666,66.66666666666666,83.33333333333334
74,8448382,20052006,G,Curtis Joseph,3424:12,3.0,4.0,32.0,21.0,1524.0,390.0,92.0,1043.0,97.0,1143.0,450.0,0.901775,2.908709,60.0,59.0,1690.0,166.0,57:04,86.66666666666669,94.84536082474226,91.25109361329834
75,8470263,20052006,G,David Leneveu,814:04,2.0,0.0,3.0,8.0,342.0,76.0,25.0,233.0,28.0,255.0,95.0,0.8860100000000001,3.242978,15.0,12.0,386.0,44.0,54:16,80.0,89.2857142857143,91.37254901960785
76,8460705,20052006,G,Evgeni Nabokov,2574:50,7.0,1.0,16.0,19.0,1027.0,224.0,53.0,751.0,61.0,829.0,270.0,0.885345,3.09923,45.0,44.0,1160.0,133.0,57:13,82.96296296296295,86.88524590163935,90.59107358262968
77,8462117,20052006,G,Vesa Toskala,2039:13,4.0,2.0,23.0,7.0,791.0,157.0,35.0,600.0,38.0,655.0,185.0,0.900911,2.559806,37.0,33.0,878.0,87.0,55:06,84.86486486486487,92.10526315789473,91.6030534351145
78,8468646,20052006,G,Nolan Schaefer,352:12,0.0,1.0,5.0,1.0,127.0,20.0,3.0,104.0,3.0,112.0,23.0,0.9202899999999999,1.873935,7.0,5.0,138.0,11.0,50:18,86.95652173913044,100.0,92.85714285714286
79,8462055,20052006,G,Marc Denis,2786:18,1.0,1.0,21.0,25.0,1354.0,336.0,55.0,963.0,61.0,1060.0,384.0,0.899668,3.251624,49.0,45.0,1505.0,151.0,56:51,87.5,90.1639344262295,90.84905660377358
80,8468037,20052006,G,Martin Prusek,373:23,0.0,0.0,3.0,3.0,145.0,28.0,3.0,114.0,4.0,125.0,36.0,0.8787879999999999,3.213855,9.0,6.0,165.0,20.0,41:29,77.7777777777778,75.0,91.2
81,8469461,20052006,G,Pascal Leclaire,1803:39,3.0,0.0,11.0,15.0,987.0,287.0,46.0,654.0,47.0,712.0,325.0,0.910517,3.2267900000000003,33.0,31.0,1084.0,97.0,54:39,88.30769230769229,97.87234042553192,91.85393258426966
82,8458988,20052006,G,Manny Fernandez,3411:14,7.0,1.0,30.0,18.0,1482.0,281.0,66.0,1135.0,70.0,1226.0,316.0,0.9193549999999999,2.286563,58.0,56.0,1612.0,130.0,58:48,88.9240506329114,94.28571428571428,92.57748776508973
83,8470216,20052006,G,Josh Harding,185:00,0.0,1.0,2.0,1.0,75.0,15.0,2.0,58.0,3.0,61.0,19.0,0.9036139999999999,2.594595,3.0,3.0,83.0,8.0,61:40,78.94736842105263,66.66666666666666,95.08196721311475
0,8455710,20062007,G,Martin Brodeur,4696:33,7.0,12.0,48.0,23.0,2011.0,311.0,71.0,1629.0,80.0,1758.0,344.0,0.921632,2.184582,78.0,78.0,2182.0,171.0,60:12,90.40697674418604,88.75,92.66211604095564
1,8466339,20062007,G,Scott Clemmensen,305:29,2.0,0.0,1.0,1.0,128.0,28.0,3.0,97.0,4.0,105.0,35.0,0.8888889999999999,3.142561,6.0,4.0,144.0,16.0,50:54,80.0,75.0,92.38095238095238
2,8468481,20062007,G,Rick DiPietro,3626:47,9.0,5.0,32.0,19.0,1761.0,384.0,69.0,1308.0,73.0,1404.0,440.0,0.918623,2.5807990000000003,62.0,62.0,1917.0,156.0,58:29,87.27272727272727,94.52054794520548,93.16239316239314
3,8470584,20062007,G,Wade Dubielewicz,378:33,0.0,0.0,4.0,1.0,185.0,36.0,6.0,143.0,8.0,152.0,38.0,0.934343,2.060494,8.0,5.0,198.0,13.0,47:19,94.73684210526315,75.0,94.07894736842104
4,8459463,20062007,G,Kevin Weekes,761:00,2.0,0.0,4.0,6.0,312.0,58.0,12.0,242.0,12.0,275.0,68.0,0.8788729999999999,3.390276,14.0,12.0,355.0,43.0,54:21,85.29411764705883,100.0,88.0
5,8468685,20062007,G,Henrik Lundqvist,4108:39,8.0,5.0,37.0,22.0,1767.0,382.0,43.0,1343.0,49.0,1443.0,435.0,0.916969,2.336534,70.0,69.0,1927.0,160.0,58:41,87.816091954023,87.75510204081633,93.06999306999307
6,8465093,20062007,G,Robert Esche,860:16,1.0,1.0,5.0,9.0,421.0,89.0,14.0,318.0,15.0,362.0,106.0,0.8716360000000001,4.324241000000001,18.0,16.0,483.0,62.0,47:47,83.9622641509434,93.33333333333331,87.84530386740332
7,8467511,20062007,G,Antero Niittymaki,2942:50,9.0,0.0,9.0,29.0,1401.0,327.0,60.0,1014.0,68.0,1135.0,364.0,0.894065,3.384493,52.0,46.0,1567.0,166.0,56:35,89.83516483516483,88.23529411764706,89.33920704845815
8,8459432,20062007,G,Jocelyn Thibault,1101:15,2.0,1.0,7.0,8.0,520.0,115.0,32.0,372.0,33.0,403.0,135.0,0.909091,2.833144,22.0,17.0,572.0,52.0,50:03,85.18518518518519,96.96969696969695,92.30769230769229
9,8467430,20062007,G,Dany Sabourin,479:33,1.0,0.0,2.0,4.0,203.0,56.0,3.0,144.0,3.0,160.0,61.0,0.90625,2.627463,9.0,7.0,224.0,21.0,53:17,91.80327868852459,100.0,90.0
10,8467959,20062007,G,Sebastien Caron,88:11,0.0,0.0,1.0,0.0,29.0,6.0,2.0,21.0,3.0,22.0,6.0,0.935484,1.360801,2.0,1.0,31.0,2.0,44:05,100.0,66.66666666666666,95.45454545454544
11,8470594,20062007,G,Marc-Andre Fleury,3905:28,9.0,5.0,40.0,16.0,1770.0,359.0,108.0,1303.0,119.0,1422.0,413.0,0.905834,2.826807,67.0,65.0,1954.0,184.0,58:17,86.92493946731234,90.75630252100842,91.63150492264415
12,8460703,20062007,G,Tim Thomas,3619:19,4.0,3.0,30.0,29.0,1796.0,312.0,87.0,1398.0,96.0,1520.0,369.0,0.9047860000000001,3.133188,66.0,62.0,1985.0,189.0,54:50,84.5528455284553,90.625,91.97368421052632
13,8467453,20062007,G,Andrew Raycroft,4108:18,9.0,2.0,37.0,25.0,1726.0,384.0,62.0,1284.0,70.0,1405.0,458.0,0.8938370000000001,2.993939,72.0,71.0,1931.0,205.0,57:03,83.84279475982531,88.57142857142857,91.38790035587186
14,8470084,20062007,G,Hannu Toivonen,893:43,1.0,0.0,3.0,9.0,439.0,95.0,27.0,318.0,29.0,357.0,116.0,0.874502,4.229528,18.0,14.0,502.0,63.0,49:39,81.89655172413794,93.10344827586206,89.07563025210085
15,8462047,20062007,G,Martin Biron,2001:49,3.0,0.0,18.0,12.0,941.0,192.0,48.0,701.0,52.0,774.0,216.0,0.903071,3.02725,35.0,34.0,1042.0,101.0,57:11,88.8888888888889,92.30769230769229,90.56847545219637
16,8468011,20062007,G,Ryan Miller,3692:11,6.0,2.0,40.0,16.0,1718.0,297.0,66.0,1355.0,75.0,1460.0,351.0,0.9109229999999999,2.730092,63.0,61.0,1886.0,168.0,58:36,84.61538461538461,88.0,92.8082191780822
17,8460535,20062007,G,Jose Theodore,1748:00,1.0,0.0,13.0,15.0,775.0,159.0,30.0,586.0,34.0,647.0,189.0,0.890805,3.26087,33.0,29.0,870.0,95.0,52:58,84.12698412698413,88.23529411764706,90.57187017001544
18,8466290,20062007,G,David Aebischer,1760:29,3.0,0.0,13.0,12.0,836.0,165.0,31.0,641.0,34.0,701.0,194.0,0.899892,3.169584,32.0,27.0,929.0,93.0,55:00,85.05154639175258,91.17647058823529,91.44079885877319
19,8469658,20062007,G,Cristobal Huet,2286:15,3.0,2.0,19.0,16.0,1173.0,291.0,37.0,845.0,39.0,920.0,321.0,0.9164059999999999,2.808092,42.0,39.0,1280.0,107.0,54:26,90.65420560747664,94.87179487179485,91.84782608695652
20,8447687,20062007,G,Dominik Hasek,3340:51,6.0,8.0,38.0,11.0,1195.0,242.0,56.0,897.0,62.0,962.0,285.0,0.912911,2.047383,56.0,56.0,1309.0,114.0,59:39,84.91228070175438,90.32258064516128,93.24324324324324
21,8467486,20062007,G,Mike Morrison,127:12,0.0,0.0,0.0,3.0,49.0,20.0,2.0,27.0,3.0,31.0,28.0,0.790323,6.132075,4.0,3.0,62.0,13.0,31:48,71.42857142857143,66.66666666666666,87.09677419354837
22,8469548,20062007,G,Ray Emery,3351:13,6.0,5.0,33.0,16.0,1553.0,272.0,55.0,1229.0,61.0,1322.0,308.0,0.918391,2.470744,58.0,56.0,1691.0,138.0,57:46,88.31168831168831,90.1639344262295,92.96520423600604
23,8445386,20062007,G,Ed Belfour,3289:17,10.0,1.0,27.0,17.0,1398.0,276.0,41.0,1081.0,46.0,1174.0,330.0,0.901935,2.77264,58.0,54.0,1550.0,152.0,56:42,83.63636363636363,89.13043478260867,92.0783645655877
24,8462102,20062007,G,Jean-Sebastien Aubin,804:19,2.0,0.0,3.0,5.0,325.0,60.0,16.0,247.0,17.0,276.0,76.0,0.8760110000000001,3.4314839999999998,20.0,10.0,371.0,46.0,40:12,78.94736842105263,94.11764705882351,89.4927536231884
25,8468550,20062007,G,Mikael Tellqvist,1650:16,3.0,2.0,11.0,12.0,707.0,138.0,27.0,542.0,31.0,600.0,168.0,0.884856,3.3449139999999997,31.0,27.0,799.0,92.0,53:14,82.14285714285714,87.09677419354837,90.33333333333331
